,index,value
0,Annualised return,0.050661454835665594
1,Annualised volatility,0.20147217217130511
2,Sharpe ratio,0.25153121067768974
3,Sortino ratio,0.35680405691688877
4,Adjusted sortino,0.2522985682008029
5,Skew,-0.07315077856162143
6,Kurtosis,16.65097543704404
7,Max drawdown,-0.37010752127066726
8,GPR,0.05442372711063893
9,Calmar ratio,0.08316649689618058
10,Pay-off ratio,0.9674268869626071
