,index,value
0,Annualised return,0.03873785892521439
1,Annualised volatility,0.2205698275645595
2,Sharpe ratio,0.17576583494958636
3,Sortino ratio,0.24626192140566103
4,Adjusted sortino,0.1741334745739715
5,Skew,-0.19527424216563363
6,Kurtosis,5.680306176024116
7,Max drawdown,-0.47551201580086944
8,GPR,0.03198077011635115
9,Calmar ratio,0.030413148574954734
10,Pay-off ratio,0.9615439873941241
