,index,value
0,Annualised return,0.02442956452461778
1,Annualised volatility,0.04616501822997946
2,Sharpe ratio,0.5293367015273239
3,Sortino ratio,0.771565439875245
4,Adjusted sortino,0.5455791546649671
5,Skew,0.16250005785092356
6,Kurtosis,9.845683051550813
7,Max drawdown,-0.08317928917178852
8,GPR,0.10728186904173688
9,Calmar ratio,0.2840660851532423
10,Pay-off ratio,1.0093748406212042
