,index,value
0,Annualised return,0.03598904985193011
1,Annualised volatility,0.1377165894677557
2,Sharpe ratio,0.2614047138538967
3,Sortino ratio,0.3773547766648689
4,Adjusted sortino,0.26683012149286395
5,Skew,0.11414083823153114
6,Kurtosis,8.984262917160619
7,Max drawdown,-0.39817235361582215
8,GPR,0.05159412678471847
9,Calmar ratio,0.06744241570808901
10,Pay-off ratio,1.0177808108109334
