,index,value
0,Annualised return,0.061540775001512095
1,Annualised volatility,0.1542465467143162
2,Sharpe ratio,0.3990954753955415
3,Sortino ratio,0.5808238854145417
4,Adjusted sortino,0.41070450805174064
5,Skew,0.1229252788086958
6,Kurtosis,20.11793960706474
7,Max drawdown,-0.3355965052640496
8,GPR,0.09305913324793517
9,Calmar ratio,0.15159088294927758
10,Pay-off ratio,1.084910662606044
