,index,value
0,Annualised return,0.03460798067141587
1,Annualised volatility,0.08553697464685218
2,Sharpe ratio,0.4047172045665875
3,Sortino ratio,0.5842641699431873
4,Adjusted sortino,0.4131371565711571
5,Skew,0.20555255122444646
6,Kurtosis,6.683063404146214
7,Max drawdown,-0.1726074222532742
8,GPR,0.07226219610913209
9,Calmar ratio,0.18204234410564843
10,Pay-off ratio,0.9922426292353165
