,index,value
0,Annualised return,0.0327819914664424
1,Annualised volatility,0.10505377127195183
2,Sharpe ratio,0.3121425530207391
3,Sortino ratio,0.44516334790489526
4,Adjusted sortino,0.3147780220392577
5,Skew,-0.01241871524456446
6,Kurtosis,17.78660405839928
7,Max drawdown,-0.19661021191389716
8,GPR,0.0693893683442938
9,Calmar ratio,0.14050567138160455
10,Pay-off ratio,0.9503829591785741
