,index,value
0,Annualised return,0.036936358662037934
1,Annualised volatility,0.1892911799259843
2,Sharpe ratio,0.19518794563159872
3,Sortino ratio,0.2693716967278315
4,Adjusted sortino,0.19047455341597577
5,Skew,-0.37506327048120214
6,Kurtosis,12.097661035016394
7,Max drawdown,-0.4190667650038087
8,GPR,0.040366664931252294
9,Calmar ratio,0.04564354638201671
10,Pay-off ratio,0.9134139591795586
