,index,value
0,Annualised return,0.027858954563141424
1,Annualised volatility,0.05718105701922183
2,Sharpe ratio,0.48735107524566057
3,Sortino ratio,0.698140844300263
4,Adjusted sortino,0.4936601252280176
5,Skew,-0.05442210277727442
6,Kurtosis,4.960477180622385
7,Max drawdown,-0.09834576421050145
8,GPR,0.09141163696895539
9,Calmar ratio,0.27005181411856716
10,Pay-off ratio,0.9883402336875221
