,index,value
0,Annualised return,0.03650108943954332
1,Annualised volatility,0.09917690486905932
2,Sharpe ratio,0.368149800191616
3,Sortino ratio,0.5249783034422352
4,Adjusted sortino,0.3712157183398135
5,Skew,-0.06323039960953022
6,Kurtosis,16.72827852521957
7,Max drawdown,-0.1854198588160404
8,GPR,0.07947215603635126
9,Calmar ratio,0.1729587871411391
10,Pay-off ratio,0.9540563038827501
