,index,value
0,Annualised return,0.023841507566278394
1,Annualised volatility,0.04620112327096621
2,Sharpe ratio,0.5161910519463598
3,Sortino ratio,0.7368092000603644
4,Adjusted sortino,0.5210027818033192
5,Skew,-0.14308855740024445
6,Kurtosis,4.248662458759852
7,Max drawdown,-0.0853336915269115
8,GPR,0.09779257292835696
9,Calmar ratio,0.26981868615493315
10,Pay-off ratio,0.9941185628931504
