,index,value
0,Annualised return,0.021251212319645486
1,Annualised volatility,0.1855511765660174
2,Sharpe ratio,0.11456429597260427
3,Sortino ratio,0.16623309475495618
4,Adjusted sortino,0.1175445485588554
5,Skew,0.3201705183810211
6,Kurtosis,6.3313073400208975
7,Max drawdown,-0.36091541574449715
8,GPR,0.02084278239260581
9,Calmar ratio,0.011309911082242174
10,Pay-off ratio,1.0099421653889473
