,index,value
0,Annualised return,0.048605871143183786
1,Annualised volatility,0.09833138463438182
2,Sharpe ratio,0.4944539713164726
3,Sortino ratio,0.7135559401364117
4,Adjusted sortino,0.5045602440263988
5,Skew,0.037200222717710174
6,Kurtosis,24.132575801460742
7,Max drawdown,-0.15723027756512886
8,GPR,0.1180944358115896
9,Calmar ratio,0.284426538446241
10,Pay-off ratio,0.9773230001366527
