,index,value
0,Annualised return,0.019263022170911744
1,Annualised volatility,0.0387125324448914
2,Sharpe ratio,0.4977395317993814
3,Sortino ratio,0.6914431465427769
4,Adjusted sortino,0.48892413772536125
5,Skew,-0.6493316357761264
6,Kurtosis,11.969886671650087
7,Max drawdown,-0.11783717782208625
8,GPR,0.09690775550493004
9,Calmar ratio,0.15849687860685824
10,Pay-off ratio,0.9545695709594912
