,index,value
0,Annualised return,0.014456045035994545
1,Annualised volatility,0.0372956544288011
2,Sharpe ratio,0.3877220972116438
3,Sortino ratio,0.5428621666291803
4,Adjusted sortino,0.38386151927311485
5,Skew,-0.4655996032315942
6,Kurtosis,18.828372244698173
7,Max drawdown,-0.10094742468486784
8,GPR,0.08169301952572394
9,Calmar ratio,0.13719042090968134
10,Pay-off ratio,0.9581351460596496
