Date,MDY,QQQ,IEFA,VEA,ADRE,TLT,PHB,VCSH,SLV,DBB,DBO,GLD
2006-04-28,120.07627868652344,36.64373779296875,,,24.41359138488769,51.55731964111328,,,13.812000274658203,,,65.08999633789062
2006-05-01,119.36424255371094,36.28473663330078,,,24.61993980407715,51.16983413696289,,,13.869999885559082,,,65.16000366210938
2006-05-02,120.34634399414062,36.38105010986328,,,25.217853546142575,51.305137634277344,,,14.364999771118164,,,66.55000305175781
2006-05-03,120.0271453857422,36.32851791381836,,,25.163185119628903,51.1944465637207,,,13.925000190734863,,,66.45999908447266
2006-05-04,120.8292465209961,36.626220703125,,,25.350135803222656,51.108360290527344,,,14.0,,,67.4800033569336
2006-05-05,121.9996566772461,36.91517639160156,,,25.71698760986328,51.41584777832031,,,13.994999885559082,,,67.98999786376953
2006-05-08,122.0324249267578,36.95017623901367,,,25.9039363861084,51.44660568237305,,,14.0,,,67.55999755859375
2006-05-09,122.00786590576172,36.81010437011719,,,25.995664596557617,51.41584777832031,,,14.5,,,69.68000030517578
2006-05-10,121.88507843017578,36.48613357543945,,,25.6517333984375,51.508094787597656,,,14.526000022888184,,,70.37999725341797
2006-05-11,120.72286987304688,35.67182159423828,,,25.108495712280277,51.25596237182617,,,14.859999656677246,,,71.02999877929688
2006-05-12,118.04650115966795,35.19025421142578,,,24.40653610229492,50.83157730102539,,,14.46399974822998,,,71.12000274658203
2006-05-15,117.26897430419922,35.16396713256836,,,23.66576385498047,51.034549713134766,,,13.270000457763672,,,67.41000366210938
2006-05-16,117.12977600097656,34.90129470825195,,,23.801576614379883,51.41584777832031,,,13.579999923706056,,,68.61000061035156
2006-05-17,114.62535858154295,34.42848205566406,,,23.041404724121094,51.0960807800293,,,13.09000015258789,,,68.1500015258789
2006-05-18,113.88054656982422,34.19208526611328,,,22.711584091186523,51.79101943969727,,,12.60200023651123,,,67.45999908447266
2006-05-19,114.19154357910156,34.45472717285156,,,22.8403377532959,51.92633819580078,,,12.600000381469728,,,65.58000183105469
2006-05-22,113.21759033203124,34.122013092041016,,,21.65687370300293,52.03704833984375,,,12.515000343322754,,,65.30000305175781
2006-05-23,112.1454086303711,33.78929138183594,,,21.776803970336918,52.00623321533203,,,13.045000076293944,,,66.37999725341797
2006-05-24,112.39911651611328,34.016937255859375,,,21.272384643554688,52.030853271484375,,,12.545000076293944,,,64.05999755859375
2006-05-25,113.84783172607422,34.463497161865234,,,22.088987350463867,51.82793426513672,,,12.6850004196167,,,64.69999694824219
2006-05-26,114.7399673461914,34.57730865478516,,,22.48406410217285,51.79101943969727,,,12.670000076293944,,,65.0999984741211
2006-05-30,112.68557739257812,33.83304977416992,,,21.528120040893555,51.76642227172852,,,13.097000122070312,,,65.11000061035156
2006-05-31,114.87086486816406,33.99067306518555,,,21.73448181152344,51.45893478393555,,,12.628000259399414,,,64.2300033569336
2006-06-01,116.45050811767578,34.796226501464844,,,22.170116424560547,51.68863296508789,,,12.039999961853027,,,62.560001373291016
2006-06-02,116.67149353027344,34.70867156982422,,,22.43644523620605,52.35548782348633,,,12.175000190734863,,,63.5
2006-06-05,114.2652359008789,33.955650329589844,,,21.651582717895508,52.28755569458008,,,12.092000007629396,,,63.290000915527344
2006-06-06,113.3730697631836,33.929378509521484,,,21.36056900024414,52.5345458984375,,,11.835000038146973,,,62.54999923706055
2006-06-07,112.1454086303711,33.67546081542969,,,20.93021583557129,52.54692077636719,,,11.869999885559082,,,62.27999877929688
2006-06-08,111.60519409179688,33.6229133605957,,,20.524560928344727,52.651885986328125,,,11.234999656677246,,,60.90999984741211
2006-06-09,111.24507904052734,33.40402603149414,,,20.281164169311523,52.92974090576172,,,11.19200038909912,,,60.45000076293945
2006-06-12,108.6996841430664,32.7473258972168,,,19.582725524902344,52.97295379638672,,,10.93000030517578,,,60.02999877929688
2006-06-13,107.11185455322266,32.61598205566406,,,19.02891731262207,53.00997543334961,,,9.625,,,55.91999816894531
2006-06-14,107.8485107421875,32.94871139526367,,,19.61976432800293,52.47895812988281,,,9.670000076293944,,,55.619998931884766
2006-06-15,111.10594177246094,33.841819763183594,,,20.71327781677246,52.17642211914063,,,10.263999938964844,,,57.31999969482422
2006-06-16,110.64215087890624,33.59300231933594,,,20.55813789367676,52.05907440185547,,,10.289999961853027,,,57.68000030517578
2006-06-19,108.64733123779295,33.32136917114258,,,20.029136657714844,51.984989166259766,,,9.946999549865724,,,56.36000061035156
2006-06-20,108.82796478271484,33.36517333984375,,,20.22262191772461,51.89857482910156,,,10.28600025177002,,,57.29999923706055
2006-06-21,110.49439239501952,33.8908805847168,,,20.76937294006348,51.91087341308594,,,10.5,,,58.33000183105469
2006-06-22,110.10857391357422,33.4615478515625,,,20.652210235595703,51.61450958251953,,,10.256999969482422,,,57.72999954223633
2006-06-23,110.9869613647461,33.42650604248047,,,20.80842399597168,51.5095329284668,,,10.352999687194824,,,57.9900016784668
2006-06-26,111.6436767578125,33.51413345336914,,,20.842159271240234,51.41073226928711,,,10.31700038909912,,,58.27999877929688
2006-06-27,110.4205093383789,32.883277893066406,,,20.503093719482425,51.663909912109375,,,10.21399974822998,,,57.68000030517578
2006-06-28,110.90486907958984,33.12861251831055,,,20.929140090942383,51.39226150512695,,,10.244999885559082,,,57.540000915527344
2006-06-29,114.03248596191406,34.136226654052734,,,22.010204315185547,51.56513214111328,,,10.781999588012695,,,59.52000045776367
2006-06-30,114.24592590332033,33.96975326538086,,,22.134464263916016,52.06528854370117,,,11.138999938964844,,,61.22999954223633
2006-07-03,115.3788070678711,34.171268463134766,,,22.679445266723636,52.013816833496094,,,11.380000114440918,,,62.18000030517578
2006-07-05,113.49891662597656,33.42650604248047,,,21.99955940246582,51.598480224609375,,,11.470000267028809,,,62.5
2006-07-06,113.96681213378906,33.39146041870117,,,22.2995548248291,51.91462326049805,,,11.598999977111816,,,63.02000045776367
2006-07-07,113.08028411865234,33.02345275878906,,,21.87885284423828,52.24933624267578,,,11.324999809265137,,,62.630001068115234
2006-07-10,112.65338134765624,32.73432922363281,,,22.1326961517334,52.298954010009766,,,11.083999633789062,,,62.02000045776367
2006-07-11,113.11306762695312,32.97965240478516,,,22.26760673522949,52.46632385253906,,,11.56999969482422,,,63.810001373291016
2006-07-12,111.77499389648438,32.3575553894043,,,21.976482391357425,52.47872543334961,,,11.592000007629396,,,64.91999816894531
2006-07-13,109.59140014648438,31.814321517944336,,,21.202512741088867,52.68327713012695,,,11.649999618530272,,,65.55000305175781
2006-07-14,108.77047729492188,31.490131378173828,,,21.280614852905277,52.71427917480469,,,11.49899959564209,,,65.8499984741211
2006-07-17,108.39286041259766,31.56899070739746,,,20.88298225402832,52.79484558105469,,,10.897000312805176,,,63.95000076293945
2006-07-18,108.3600082397461,31.674144744873047,,,21.145708084106445,52.34233856201172,,,10.595000267028809,,,62.900001525878906
2006-07-19,110.65855407714844,32.085941314697266,,,22.118492126464844,52.838260650634766,,,11.138999938964844,,,64.02999877929688
2006-07-20,108.23686981201172,31.61280059814453,,,21.53623390197754,52.993202209472656,,,10.899999618530272,,,62.540000915527344
2006-07-21,106.75102996826172,31.27985191345215,,,21.202512741088867,52.89404678344727,,,10.838000297546388,,,61.709999084472656
2006-07-24,109.26303100585938,31.901954650878903,,,22.026182174682617,52.86309051513672,,,10.91800022125244,,,61.13999938964844
2006-07-25,110.12493133544922,32.085941314697266,,,22.18949508666992,52.70809555053711,,,10.993000030517578,,,61.54999923706055
2006-07-26,110.20702362060548,32.05966567993164,,,22.217897415161133,52.90023422241211,,,11.107000350952148,,,62.0
2006-07-27,109.3451156616211,31.849365234375,,,22.33151054382324,52.81964492797852,,,11.375,,,62.900001525878906
2006-07-28,111.04439544677734,32.515262603759766,,,22.878257751464844,53.12343597412109,,,11.399999618530272,,,63.11000061035156
2006-07-31,111.11009979248048,32.50651168823242,,,22.679445266723636,53.191551208496094,,,11.414999961853027,,,63.15999984741211
2006-08-01,110.3876953125,31.96327781677246,,,22.38121795654297,53.18658447265625,,,11.760000228881836,,,64.31999969482422
2006-08-02,111.26602172851562,32.322513580322266,,,22.7646484375,53.3857650756836,,,12.170000076293944,,,64.75
2006-08-03,112.07052612304688,32.52402114868164,,,22.750450134277344,53.39823532104492,,,12.079999923706056,,,64.12000274658203
2006-08-04,111.3973617553711,32.37508010864258,,,22.77886009216309,53.72185516357422,,,12.383000373840332,,,64.27999877929688
2006-08-07,110.8638153076172,32.164791107177734,,,22.707839965820312,53.75296401977539,,,12.3100004196167,,,64.5
2006-08-08,109.7391357421875,31.96327781677246,,,22.757551193237305,53.63468933105469,,,12.260000228881836,,,63.970001220703125
2006-08-09,108.8936004638672,32.00709533691406,,,22.729148864746094,53.46043014526367,,,12.517999649047852,,,64.62999725341797
2006-08-10,109.78839874267578,32.234886169433594,,,22.8924617767334,53.37953186035156,,,12.121000289916992,,,63.25
2006-08-11,108.8115234375,32.00709533691406,,,22.78595733642578,53.149261474609375,,,11.918999671936035,,,62.709999084472656
2006-08-14,108.86901092529295,32.21736526489258,,,22.714948654174805,53.05590438842773,,,12.04800033569336,,,62.25
2006-08-15,110.6339340209961,33.0322151184082,,,23.183595657348636,53.504032135009766,,,12.104999542236328,,,62.0099983215332
2006-08-16,112.37427520751952,33.812034606933594,,,23.439210891723636,53.86498641967773,,,12.324000358581545,,,62.4900016784668
2006-08-17,112.10336303710938,33.93470001220703,,,23.283002853393555,53.84632873535156,,,11.967000007629396,,,61.02999877929688
2006-08-18,112.66973114013672,33.987266540527344,,,23.16938781738281,54.00187301635742,,,12.0600004196167,,,61.040000915527344
2006-08-21,111.67646026611328,33.66307067871094,,,23.09128189086914,54.19482803344727,,,12.411999702453612,,,62.43999862670898
2006-08-22,111.69294738769533,33.671852111816406,,,23.10548591613769,54.2135009765625,,,12.295000076293944,,,62.04999923706055
2006-08-23,110.8638153076172,33.41773986816406,,,22.700746536254883,54.238380432128906,,,12.5,,,61.83000183105469
2006-08-24,110.17426300048828,33.51413345336914,,,22.62264442443848,54.33794021606445,,,12.359999656677246,,,61.75
2006-08-25,110.20702362060548,33.57545471191406,,,22.658151626586918,54.41887283325195,,,12.420000076293944,,,61.77000045776367
2006-08-28,111.20860290527344,33.82954788208008,,,22.821460723876957,54.468658447265625,,,12.031999588012695,,,61.0
2006-08-29,111.74221801757812,33.93470001220703,,,22.92796897888184,54.54335021972656,,,12.274999618530272,,,60.93999862670898
2006-08-30,112.05412292480467,34.09242248535156,,,23.01317596435547,54.68645477294922,,,12.51099967956543,,,61.41999816894531
2006-08-31,112.44815063476562,34.0573616027832,,,22.87115859985352,54.81717300415039,,,12.907999992370604,,,62.290000915527344
2006-09-01,112.97349548339844,34.24138259887695,,,23.23328971862793,54.835914611816406,,,12.960000038146973,,,62.13999938964844
2006-09-05,113.41683197021484,34.574310302734375,,,23.46051597595215,54.49223709106445,,,12.975000381469728,,,63.36000061035156
2006-09-06,111.70931243896484,33.88212585449219,,,22.84276008605957,54.41728210449219,,,12.98799991607666,,,62.86000061035156
2006-09-07,110.85557556152344,33.72442626953125,,,22.69364547729492,54.52351379394531,,,12.56999969482422,,,61.25
2006-09-08,110.89662170410156,33.92594146728516,,,22.658151626586918,54.56727600097656,,,12.130000114440918,,,60.63999938964844
2006-09-11,110.85557556152344,34.136226654052734,,,22.14689826965332,54.51726531982422,,,11.074999809265137,,,58.5
2006-09-12,112.6123046875,34.76708221435547,,,22.544532775878903,54.79220581054688,,,11.019000053405762,,,58.31999969482422
2006-09-13,113.49891662597656,35.003631591796875,,,22.814359664916992,54.81721115112305,,,11.1850004196167,,,58.619998931884766
2006-09-14,112.97349548339844,35.0386962890625,,,22.65104484558105,54.69221878051758,,,10.699999809265137,,,57.18999862670898
2006-09-15,112.72663879394533,35.1640510559082,,,22.71537399291992,54.648475646972656,,,10.798999786376951,,,57.400001525878906
2006-09-18,112.8253936767578,35.17283630371094,,,23.10135269165039,54.56097412109375,,,11.170000076293944,,,58.22999954223633
2006-09-19,112.3645248413086,34.936126708984375,,,22.75826072692871,55.17333221435547,,,10.788000106811523,,,56.91999816894531
2006-09-20,113.64834594726562,35.4445915222168,,,22.9298038482666,55.25455856323242,,,10.88599967956543,,,57.2599983215332
2006-09-21,112.27404022216795,35.22540283203125,,,22.608154296875,55.76066207885742,,,11.1850004196167,,,57.95000076293945
2006-09-22,111.2288818359375,34.95366668701172,,,22.422319412231445,56.035621643066406,,,11.151000022888184,,,58.5
2006-09-25,112.24938201904295,35.56734085083008,,,22.66533851623535,56.42924880981445,,,11.187999725341797,,,58.5
2006-09-26,113.3685302734375,35.7426643371582,,,22.89406394958496,56.19186019897461,,,11.378000259399414,,,58.7400016784668
2006-09-27,114.11744689941406,35.69883728027344,,,22.958396911621094,56.029388427734375,,,11.619999885559082,,,59.810001373291016
2006-09-28,114.0186538696289,35.79526138305664,,,23.17997360229492,55.935665130615234,,,11.541000366210938,,,59.790000915527344
2006-09-29,113.2698211669922,35.63748550415039,,,23.12278938293457,55.86691284179688,,,11.451000213623049,,,59.470001220703125
2006-10-02,112.43036651611328,35.19035720825195,,,23.13708877563477,56.01995468139648,,,11.4350004196167,,,59.150001525878906
2006-10-03,112.33162689208984,35.339393615722656,,,22.772554397583008,55.94469451904297,,,10.8100004196167,,,57.11000061035156
2006-10-04,114.02690887451172,36.207332611083984,,,23.280038833618164,56.35246276855469,,,10.800000190734863,,,56.369998931884766
2006-10-05,115.37645721435548,36.38265609741211,,,23.58024024963379,55.95724487304688,,,11.07800006866455,,,56.91999816894531
2006-10-06,114.6605453491211,36.30376052856445,,,23.42300033569336,55.373836517333984,,,11.095000267028809,,,56.9900016784668
2006-10-09,115.3683090209961,36.42649459838867,,,23.41584587097168,55.5244140625,,,11.277999877929688,,,57.20000076293945
2006-10-10,115.7221450805664,36.48786163330078,,,23.658864974975582,55.0853157043457,,,11.118000030517578,,,57.0
2006-10-11,115.62338256835938,36.41772079467773,,,23.55879783630371,54.92216491699219,,,11.17300033569336,,,56.880001068115234
2006-10-12,117.2939682006836,36.99633026123047,,,24.173490524291992,54.95351791381836,,,11.291000366210938,,,57.4900016784668
2006-10-13,117.88654327392578,37.19799423217773,,,24.337900161743164,54.67753601074219,,,11.638999938964844,,,58.56999969482422
2006-10-16,118.56131744384766,37.23306274414063,,,24.523740768432617,54.92216491699219,,,11.845000267028809,,,59.16999816894531
2006-10-17,117.53260803222656,36.821022033691406,,,24.22353172302246,54.96609115600586,,,11.687999725341797,,,58.650001525878906
2006-10-18,117.63138580322266,36.645652770996094,,,24.27357292175293,55.07899856567383,,,11.722000122070312,,,58.59000015258789
2006-10-19,118.25685119628906,36.73332595825195,,,24.31645393371582,54.97862243652344,,,12.06999969482422,,,59.40999984741211
2006-10-20,117.0306396484375,36.821022033691406,,,24.287866592407227,54.92216491699219,,,11.876999855041504,,,58.77999877929688
2006-10-23,117.59847259521484,37.19799423217773,,,24.31645393371582,54.70261764526367,,,11.638999938964844,,,57.7599983215332
2006-10-24,118.3802261352539,36.9437370300293,,,24.502290725708008,54.70261764526367,,,11.788999557495115,,,58.16999816894531
2006-10-25,118.95633697509766,37.19799423217773,,,24.75961685180664,55.13546752929688,,,11.895000457763672,,,58.7599983215332
2006-10-26,119.41722869873048,37.53990173339844,,,24.888261795043945,55.49303817749024,,,12.105999946594238,,,59.290000915527344
2006-10-27,118.33905792236328,37.005130767822266,,,24.50944709777832,55.75024032592773,,,12.01099967956543,,,59.400001525878906
2006-10-30,118.33905792236328,37.241825103759766,,,24.237831115722656,55.90705871582031,,,12.105999946594238,,,59.900001525878906
2006-10-31,117.88654327392578,37.32949066162109,,,24.57377052307129,56.33992385864258,,,12.267999649047852,,,60.2400016784668
2006-11-01,116.19119262695312,36.821022033691406,,,24.473711013793945,56.651615142822266,,,12.444000244140623,,,61.36000061035156
2006-11-02,116.38052368164062,36.856075286865234,,,24.5952205657959,56.418601989746094,,,12.515000343322754,,,61.91999816894531
2006-11-03,116.89898681640624,36.7596321105957,,,24.75961685180664,55.7510871887207,,,12.552000045776367,,,62.29999923706055
2006-11-06,117.88654327392578,37.29441833496094,,,25.23135757446289,55.914825439453125,,,12.609999656677246,,,61.88999938964844
2006-11-07,118.34732818603516,37.54866027832031,,,25.217060089111328,56.17300796508789,,,12.595000267028809,,,62.040000915527344
2006-11-08,118.83292388916016,37.7239990234375,,,25.2528018951416,56.37456893920898,,,12.416999816894531,,,61.11000061035156
2006-11-09,118.44613647460938,37.54866027832031,,,25.33857536315918,56.34306335449219,,,13.027999877929688,,,62.95000076293945
2006-11-10,119.32666015625,37.7239990234375,,,25.32428741455078,56.58870315551758,,,12.967000007629396,,,62.4900016784668
2006-11-13,119.36783599853516,38.10973739624024,,,25.33857536315918,56.57604598999024,,,12.859999656677246,,,62.18999862670898
2006-11-14,120.7256088256836,38.51302719116211,,,25.67451286315918,56.796478271484375,,,12.776000022888184,,,61.630001068115234
2006-11-15,121.1782684326172,38.67082595825195,,,25.731698989868164,56.582366943359375,,,12.86299991607666,,,61.84000015258789
2006-11-16,121.5074234008789,38.83738327026367,,,25.55299949645996,56.32415771484375,,,12.755000114440918,,,61.310001373291016
2006-11-17,121.30171966552734,38.83738327026367,,,25.41719436645508,56.64533615112305,,,12.763999938964844,,,61.77999877929688
2006-11-20,121.3346176147461,38.91629409790039,,,25.53870964050293,56.73347091674805,,,12.704999923706056,,,61.77000045776367
2006-11-21,121.64734649658205,38.96889877319336,,,25.824615478515625,56.87207412719727,,,13.029999732971191,,,62.27000045776367
2006-11-22,121.98472595214844,39.214385986328125,,,26.074785232543945,56.96651840209961,,,13.032999992370604,,,62.5
2006-11-24,121.6637954711914,39.14424514770508,,,26.124813079833984,57.06730270385742,,,13.41100025177002,,,63.5
2006-11-27,119.28548431396484,38.25877380371094,,,25.61018943786621,57.27507400512695,,,13.494999885559082,,,63.70000076293945
2006-11-28,119.69693756103516,38.37275314331055,,,25.588743209838867,57.39473342895508,,,13.734000205993652,,,63.56999969482422
2006-11-29,121.48274230957033,38.6357650756836,,,26.13911819458008,57.26247787475586,,,13.567999839782717,,,63.15999984741211
2006-11-30,121.5650863647461,38.60944366455078,,,26.36070442199707,57.64030456542969,,,13.968000411987305,,,64.38999938964844
2006-12-01,121.63084411621094,38.276309967041016,,,26.153413772583008,57.78698348999024,,,13.958000183105469,,,64.12000274658203
2006-12-04,123.04637908935548,38.80231475830078,,,26.653759002685547,57.88812255859375,,,14.085000038146973,,,64.12000274658203
2006-12-05,123.51541900634766,38.942604064941406,,,27.075454711914062,57.61628723144531,,,13.815999984741213,,,63.810001373291016
2006-12-06,123.13685607910156,38.80231475830078,,,26.87533187866211,57.50251388549805,,,13.56999969482422,,,62.68999862670898
2006-12-07,122.79948425292967,38.31137847900391,,,26.7895622253418,57.45825958251953,,,13.88599967956543,,,62.72999954223633
2006-12-08,122.61839294433594,38.48673248291016,,,26.73238182067871,57.041133880615234,,,13.68000030517578,,,62.04999923706055
2006-12-11,122.61022186279295,38.626983642578125,,,26.7895622253418,57.287574768066406,,,13.8149995803833,,,62.56999969482422
